2022-08-15 16:37:48 |INFO  |main |BeatReactor.java:81 |com.alibaba.nacos.client.naming |[BEAT] adding beat: BeatInfo{port=8009, ip='192.168.31.115', weight=1.0, serviceName='DEFAULT_GROUP@@mail-product', cluster='DEFAULT', metadata={preserved.register.source=SPRING_CLOUD}, scheduled=false, period=5000, stopped=false} to beat map.
2022-08-15 16:37:48 |INFO  |main |NamingProxy.java:230 |com.alibaba.nacos.client.naming |[REGISTER-SERVICE] public registering service DEFAULT_GROUP@@mail-product with instance: Instance{instanceId='null', ip='192.168.31.115', port=8009, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={preserved.register.source=SPRING_CLOUD}}
2022-08-15 16:37:48 |INFO  |com.alibaba.nacos.naming.push.receiver |PushReceiver.java:86 |com.alibaba.nacos.client.naming |received push data: {"type":"dom","data":"{\"hosts\":[{\"ip\":\"192.168.31.115\",\"port\":8009,\"valid\":true,\"healthy\":true,\"marked\":false,\"instanceId\":\"192.168.31.115#8009#DEFAULT#DEFAULT_GROUP@@mail-product\",\"metadata\":{\"preserved.register.source\":\"SPRING_CLOUD\"},\"enabled\":true,\"weight\":1.0,\"clusterName\":\"DEFAULT\",\"serviceName\":\"DEFAULT_GROUP@@mail-product\",\"ephemeral\":true}],\"dom\":\"DEFAULT_GROUP@@mail-product\",\"name\":\"DEFAULT_GROUP@@mail-product\",\"cacheMillis\":10000,\"lastRefTime\":1660317096563,\"checksum\":\"d76ff883dfc53e5df6e4731b5ef1bfbf\",\"useSpecifiedURL\":false,\"clusters\":\"DEFAULT\",\"env\":\"\",\"metadata\":{}}","lastRefTime":30493736396224} from /192.168.56.10
2022-08-15 16:37:48 |INFO  |main |NacosServiceRegistry.java:75 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |nacos registry, DEFAULT_GROUP mail-product 192.168.31.115:8009 register finished
2022-08-15 16:37:49 |INFO  |main |StartupInfoLogger.java:61 |com.junbin.mail.mailproduct.MailProductApplication |Started MailProductApplication in 7.743 seconds (JVM running for 8.85)
2022-08-15 16:37:49 |INFO  |main |ClientWorker.java:239 |com.alibaba.nacos.client.config.impl.ClientWorker |[fixed-192.168.56.10_8848] [subscribe] mail-product+DEFAULT_GROUP
2022-08-15 16:37:49 |INFO  |main |CacheData.java:93 |com.alibaba.nacos.client.config.impl.CacheData |[fixed-192.168.56.10_8848] [add-listener] ok, tenant=, dataId=mail-product, group=DEFAULT_GROUP, cnt=1
2022-08-15 16:37:49 |INFO  |main |ClientWorker.java:239 |com.alibaba.nacos.client.config.impl.ClientWorker |[fixed-192.168.56.10_8848] [subscribe] mail-product-dev.yaml+DEFAULT_GROUP
2022-08-15 16:37:49 |INFO  |main |CacheData.java:93 |com.alibaba.nacos.client.config.impl.CacheData |[fixed-192.168.56.10_8848] [add-listener] ok, tenant=, dataId=mail-product-dev.yaml, group=DEFAULT_GROUP, cnt=1
2022-08-15 16:37:49 |INFO  |main |ClientWorker.java:239 |com.alibaba.nacos.client.config.impl.ClientWorker |[fixed-192.168.56.10_8848] [subscribe] all-service.yaml+DEFAULT_GROUP
2022-08-15 16:37:49 |INFO  |main |CacheData.java:93 |com.alibaba.nacos.client.config.impl.CacheData |[fixed-192.168.56.10_8848] [add-listener] ok, tenant=, dataId=all-service.yaml, group=DEFAULT_GROUP, cnt=1
2022-08-15 16:37:49 |INFO  |main |ClientWorker.java:239 |com.alibaba.nacos.client.config.impl.ClientWorker |[fixed-192.168.56.10_8848] [subscribe] mail-product.yaml+DEFAULT_GROUP
2022-08-15 16:37:49 |INFO  |main |CacheData.java:93 |com.alibaba.nacos.client.config.impl.CacheData |[fixed-192.168.56.10_8848] [add-listener] ok, tenant=, dataId=mail-product.yaml, group=DEFAULT_GROUP, cnt=1
2022-08-15 16:37:54 |INFO  |com.alibaba.nacos.naming.push.receiver |PushReceiver.java:86 |com.alibaba.nacos.client.naming |received push data: {"type":"dom","data":"{\"hosts\":[{\"ip\":\"192.168.31.115\",\"port\":8009,\"valid\":true,\"healthy\":true,\"marked\":false,\"instanceId\":\"192.168.31.115#8009#DEFAULT#DEFAULT_GROUP@@mail-product\",\"metadata\":{\"preserved.register.source\":\"SPRING_CLOUD\"},\"enabled\":true,\"weight\":1.0,\"clusterName\":\"DEFAULT\",\"serviceName\":\"DEFAULT_GROUP@@mail-product\",\"ephemeral\":true}],\"dom\":\"DEFAULT_GROUP@@mail-product\",\"name\":\"DEFAULT_GROUP@@mail-product\",\"cacheMillis\":10000,\"lastRefTime\":1660317103047,\"checksum\":\"d76ff883dfc53e5df6e4731b5ef1bfbf\",\"useSpecifiedURL\":false,\"clusters\":\"DEFAULT\",\"env\":\"\",\"metadata\":{}}","lastRefTime":30500221399872} from /192.168.56.10
2022-08-15 16:37:59 |INFO  |http-nio-8009-exec-1 |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-08-15 16:37:59 |INFO  |http-nio-8009-exec-1 |FrameworkServlet.java:525 |org.springframework.web.servlet.DispatcherServlet |Initializing Servlet 'dispatcherServlet'
2022-08-15 16:37:59 |INFO  |http-nio-8009-exec-1 |FrameworkServlet.java:547 |org.springframework.web.servlet.DispatcherServlet |Completed initialization in 1 ms
2022-08-15 17:14:35 |INFO  |http-nio-8009-exec-4 |HikariDataSource.java:110 |com.zaxxer.hikari.HikariDataSource |HikariPool-1 - Starting...
2022-08-15 17:14:35 |INFO  |http-nio-8009-exec-4 |HikariDataSource.java:123 |com.zaxxer.hikari.HikariDataSource |HikariPool-1 - Start completed.
2022-08-15 17:15:01 |INFO  |background-preinit |Version.java:21 |org.hibernate.validator.internal.util.Version |HV000001: Hibernate Validator 6.2.3.Final
2022-08-15 17:15:02 |INFO  |main |LocalConfigInfoProcessor.java:212 |com.alibaba.nacos.client.config.impl.LocalConfigInfoProcessor |LOCAL_SNAPSHOT_PATH:C:\Users\su\nacos\config
2022-08-15 17:15:02 |INFO  |main |Limiter.java:54 |com.alibaba.nacos.client.config.impl.Limiter |limitTime:5.0
2022-08-15 17:15:02 |INFO  |main |JvmUtil.java:49 |com.alibaba.nacos.client.config.utils.JvmUtil |isMultiInstance:false
2022-08-15 17:15:02 |INFO  |main |PropertySourceBootstrapConfiguration.java:109 |org.springframework.cloud.bootstrap.config.PropertySourceBootstrapConfiguration |Located property source: [BootstrapPropertySource@634638280 {name='bootstrapProperties-mail-product-dev.yaml,DEFAULT_GROUP', properties={spring.application.name=mail-product, spring.cloud.nacos.discovery.server-addr=192.168.56.10:8848, spring.datasource.driver-class-name=com.mysql.cj.jdbc.Driver, spring.datasource.password=root, spring.datasource.username=root, spring.datasource.url=jdbc:mysql://192.168.56.10:3306/mall_pms?useUnicode=true&characterEncoding=UTF-8&&useSSL=false&serverTimezone=Asia/Shanghai, server.port=8009}}, BootstrapPropertySource@808653065 {name='bootstrapProperties-mail-product.yaml,DEFAULT_GROUP', properties={}}, BootstrapPropertySource@628164202 {name='bootstrapProperties-mail-product,DEFAULT_GROUP', properties={}}, BootstrapPropertySource@1962826086 {name='bootstrapProperties-all-service.yaml,DEFAULT_GROUP', properties={mybatis-plus.mapper-locations=classpath:/mapper/**/*.xml, mybatis-plus.global-config.db-config.id-type=auto, management.endpoints.web.exposure.include=*, management.endpoint.health.show-details=always}}]
2022-08-15 17:15:02 |INFO  |main |SpringApplication.java:640 |com.junbin.mail.mailproduct.MailProductApplication |The following 1 profile is active: "dev"
2022-08-15 17:15:03 |INFO  |main |GenericScope.java:283 |org.springframework.cloud.context.scope.GenericScope |BeanFactory id=523353cf-c179-3ddd-b52e-e892752a7ed9
2022-08-15 17:15:03 |INFO  |main |TomcatWebServer.java:108 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 8009 (http)
2022-08-15 17:15:03 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-8009"]
2022-08-15 17:15:03 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2022-08-15 17:15:03 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.65]
2022-08-15 17:15:03 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2022-08-15 17:15:03 |INFO  |main |ServletWebServerApplicationContext.java:292 |org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext |Root WebApplicationContext: initialization completed in 1085 ms
2022-08-15 17:15:04 |INFO  |main |URLConfigurationSource.java:122 |com.netflix.config.sources.URLConfigurationSource |To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2022-08-15 17:15:04 |INFO  |main |URLConfigurationSource.java:122 |com.netflix.config.sources.URLConfigurationSource |To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2022-08-15 17:15:05 |INFO  |main |InitUtils.java:65 |com.alibaba.nacos.client.naming |initializer namespace from System Property :null
2022-08-15 17:15:05 |INFO  |main |InitUtils.java:74 |com.alibaba.nacos.client.naming |initializer namespace from System Environment :null
2022-08-15 17:15:05 |INFO  |main |InitUtils.java:84 |com.alibaba.nacos.client.naming |initializer namespace from System Property :null
2022-08-15 17:15:05 |INFO  |main |HostReactor.java:228 |com.alibaba.nacos.client.naming |new ips(1) service: DEFAULT_GROUP@@mail-product@@DEFAULT -> [{"instanceId":"192.168.31.115#8009#DEFAULT#DEFAULT_GROUP@@mail-product","ip":"192.168.31.115","port":8009,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@mail-product","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
2022-08-15 17:15:05 |INFO  |main |HostReactor.java:267 |com.alibaba.nacos.client.naming |current ips:(1) service: DEFAULT_GROUP@@mail-product@@DEFAULT -> [{"instanceId":"192.168.31.115#8009#DEFAULT#DEFAULT_GROUP@@mail-product","ip":"192.168.31.115","port":8009,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@mail-product","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
2022-08-15 17:15:05 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Starting ProtocolHandler ["http-nio-8009"]
2022-08-15 17:15:05 |INFO  |main |TomcatWebServer.java:220 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat started on port(s): 8009 (http) with context path ''
2022-08-15 17:15:05 |INFO  |main |BeatReactor.java:81 |com.alibaba.nacos.client.naming |[BEAT] adding beat: BeatInfo{port=8009, ip='192.168.31.115', weight=1.0, serviceName='DEFAULT_GROUP@@mail-product', cluster='DEFAULT', metadata={preserved.register.source=SPRING_CLOUD}, scheduled=false, period=5000, stopped=false} to beat map.
2022-08-15 17:15:05 |INFO  |main |NamingProxy.java:230 |com.alibaba.nacos.client.naming |[REGISTER-SERVICE] public registering service DEFAULT_GROUP@@mail-product with instance: Instance{instanceId='null', ip='192.168.31.115', port=8009, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={preserved.register.source=SPRING_CLOUD}}
2022-08-15 17:15:06 |INFO  |main |NacosServiceRegistry.java:75 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |nacos registry, DEFAULT_GROUP mail-product 192.168.31.115:8009 register finished
2022-08-15 17:15:06 |INFO  |main |StartupInfoLogger.java:61 |com.junbin.mail.mailproduct.MailProductApplication |Started MailProductApplication in 6.835 seconds (JVM running for 7.831)
2022-08-15 17:15:06 |INFO  |main |ClientWorker.java:239 |com.alibaba.nacos.client.config.impl.ClientWorker |[fixed-192.168.56.10_8848] [subscribe] mail-product+DEFAULT_GROUP
2022-08-15 17:15:06 |INFO  |main |CacheData.java:93 |com.alibaba.nacos.client.config.impl.CacheData |[fixed-192.168.56.10_8848] [add-listener] ok, tenant=, dataId=mail-product, group=DEFAULT_GROUP, cnt=1
2022-08-15 17:15:06 |INFO  |main |ClientWorker.java:239 |com.alibaba.nacos.client.config.impl.ClientWorker |[fixed-192.168.56.10_8848] [subscribe] mail-product-dev.yaml+DEFAULT_GROUP
2022-08-15 17:15:06 |INFO  |main |CacheData.java:93 |com.alibaba.nacos.client.config.impl.CacheData |[fixed-192.168.56.10_8848] [add-listener] ok, tenant=, dataId=mail-product-dev.yaml, group=DEFAULT_GROUP, cnt=1
2022-08-15 17:15:06 |INFO  |main |ClientWorker.java:239 |com.alibaba.nacos.client.config.impl.ClientWorker |[fixed-192.168.56.10_8848] [subscribe] all-service.yaml+DEFAULT_GROUP
2022-08-15 17:15:06 |INFO  |main |CacheData.java:93 |com.alibaba.nacos.client.config.impl.CacheData |[fixed-192.168.56.10_8848] [add-listener] ok, tenant=, dataId=all-service.yaml, group=DEFAULT_GROUP, cnt=1
2022-08-15 17:15:06 |INFO  |main |ClientWorker.java:239 |com.alibaba.nacos.client.config.impl.ClientWorker |[fixed-192.168.56.10_8848] [subscribe] mail-product.yaml+DEFAULT_GROUP
2022-08-15 17:15:06 |INFO  |main |CacheData.java:93 |com.alibaba.nacos.client.config.impl.CacheData |[fixed-192.168.56.10_8848] [add-listener] ok, tenant=, dataId=mail-product.yaml, group=DEFAULT_GROUP, cnt=1
2022-08-15 17:15:06 |INFO  |com.alibaba.nacos.naming.push.receiver |PushReceiver.java:86 |com.alibaba.nacos.client.naming |received push data: {"type":"dom","data":"{\"hosts\":[{\"ip\":\"192.168.31.115\",\"port\":8009,\"valid\":true,\"healthy\":true,\"marked\":false,\"instanceId\":\"192.168.31.115#8009#DEFAULT#DEFAULT_GROUP@@mail-product\",\"metadata\":{\"preserved.register.source\":\"SPRING_CLOUD\"},\"enabled\":true,\"weight\":1.0,\"clusterName\":\"DEFAULT\",\"serviceName\":\"DEFAULT_GROUP@@mail-product\",\"ephemeral\":true}],\"dom\":\"DEFAULT_GROUP@@mail-product\",\"name\":\"DEFAULT_GROUP@@mail-product\",\"cacheMillis\":10000,\"lastRefTime\":1660319521681,\"checksum\":\"dac5ce178e3623459a3bcec82402ae01\",\"useSpecifiedURL\":false,\"clusters\":\"DEFAULT\",\"env\":\"\",\"metadata\":{}}","lastRefTime":32918846635441} from /192.168.56.10
2022-08-15 17:15:09 |INFO  |http-nio-8009-exec-1 |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-08-15 17:15:09 |INFO  |http-nio-8009-exec-1 |FrameworkServlet.java:525 |org.springframework.web.servlet.DispatcherServlet |Initializing Servlet 'dispatcherServlet'
2022-08-15 17:15:09 |INFO  |http-nio-8009-exec-1 |FrameworkServlet.java:547 |org.springframework.web.servlet.DispatcherServlet |Completed initialization in 1 ms
2022-08-15 17:15:09 |INFO  |http-nio-8009-exec-1 |HikariDataSource.java:110 |com.zaxxer.hikari.HikariDataSource |HikariPool-1 - Starting...
2022-08-15 17:15:09 |INFO  |http-nio-8009-exec-1 |HikariDataSource.java:123 |com.zaxxer.hikari.HikariDataSource |HikariPool-1 - Start completed.
2022-08-15 17:15:54 |INFO  |background-preinit |Version.java:21 |org.hibernate.validator.internal.util.Version |HV000001: Hibernate Validator 6.2.3.Final
2022-08-15 17:15:55 |INFO  |main |LocalConfigInfoProcessor.java:212 |com.alibaba.nacos.client.config.impl.LocalConfigInfoProcessor |LOCAL_SNAPSHOT_PATH:C:\Users\su\nacos\config
2022-08-15 17:15:55 |INFO  |main |Limiter.java:54 |com.alibaba.nacos.client.config.impl.Limiter |limitTime:5.0
2022-08-15 17:15:55 |INFO  |main |JvmUtil.java:49 |com.alibaba.nacos.client.config.utils.JvmUtil |isMultiInstance:false
2022-08-15 17:15:55 |INFO  |main |PropertySourceBootstrapConfiguration.java:109 |org.springframework.cloud.bootstrap.config.PropertySourceBootstrapConfiguration |Located property source: [BootstrapPropertySource@628164202 {name='bootstrapProperties-mail-product-dev.yaml,DEFAULT_GROUP', properties={spring.application.name=mail-product, spring.cloud.nacos.discovery.server-addr=192.168.56.10:8848, spring.datasource.driver-class-name=com.mysql.cj.jdbc.Driver, spring.datasource.password=root, spring.datasource.username=root, spring.datasource.url=jdbc:mysql://192.168.56.10:3306/mall_pms?useUnicode=true&characterEncoding=UTF-8&&useSSL=false&serverTimezone=Asia/Shanghai, server.port=8009}}, BootstrapPropertySource@1962826086 {name='bootstrapProperties-mail-product.yaml,DEFAULT_GROUP', properties={}}, BootstrapPropertySource@1340634558 {name='bootstrapProperties-mail-product,DEFAULT_GROUP', properties={}}, BootstrapPropertySource@1736150547 {name='bootstrapProperties-all-service.yaml,DEFAULT_GROUP', properties={mybatis-plus.mapper-locations=classpath:/mapper/**/*.xml, mybatis-plus.global-config.db-config.id-type=auto, management.endpoints.web.exposure.include=*, management.endpoint.health.show-details=always}}]
2022-08-15 17:15:55 |INFO  |main |SpringApplication.java:640 |com.junbin.mail.mailproduct.MailProductApplication |The following 1 profile is active: "dev"
2022-08-15 17:15:55 |INFO  |main |GenericScope.java:283 |org.springframework.cloud.context.scope.GenericScope |BeanFactory id=523353cf-c179-3ddd-b52e-e892752a7ed9
2022-08-15 17:15:56 |INFO  |main |TomcatWebServer.java:108 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 8009 (http)
2022-08-15 17:15:56 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-8009"]
2022-08-15 17:15:56 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2022-08-15 17:15:56 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.65]
2022-08-15 17:15:56 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2022-08-15 17:15:56 |INFO  |main |ServletWebServerApplicationContext.java:292 |org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext |Root WebApplicationContext: initialization completed in 972 ms
2022-08-15 17:15:56 |INFO  |main |URLConfigurationSource.java:122 |com.netflix.config.sources.URLConfigurationSource |To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2022-08-15 17:15:56 |INFO  |main |URLConfigurationSource.java:122 |com.netflix.config.sources.URLConfigurationSource |To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2022-08-15 17:15:58 |INFO  |main |InitUtils.java:65 |com.alibaba.nacos.client.naming |initializer namespace from System Property :null
2022-08-15 17:15:58 |INFO  |main |InitUtils.java:74 |com.alibaba.nacos.client.naming |initializer namespace from System Environment :null
2022-08-15 17:15:58 |INFO  |main |InitUtils.java:84 |com.alibaba.nacos.client.naming |initializer namespace from System Property :null
2022-08-15 17:15:58 |INFO  |main |HostReactor.java:228 |com.alibaba.nacos.client.naming |new ips(1) service: DEFAULT_GROUP@@mail-product@@DEFAULT -> [{"instanceId":"192.168.31.115#8009#DEFAULT#DEFAULT_GROUP@@mail-product","ip":"192.168.31.115","port":8009,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@mail-product","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
2022-08-15 17:15:58 |INFO  |main |HostReactor.java:267 |com.alibaba.nacos.client.naming |current ips:(1) service: DEFAULT_GROUP@@mail-product@@DEFAULT -> [{"instanceId":"192.168.31.115#8009#DEFAULT#DEFAULT_GROUP@@mail-product","ip":"192.168.31.115","port":8009,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@mail-product","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
2022-08-15 17:15:58 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Starting ProtocolHandler ["http-nio-8009"]
2022-08-15 17:15:58 |INFO  |main |TomcatWebServer.java:220 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat started on port(s): 8009 (http) with context path ''
2022-08-15 17:15:58 |INFO  |main |BeatReactor.java:81 |com.alibaba.nacos.client.naming |[BEAT] adding beat: BeatInfo{port=8009, ip='192.168.31.115', weight=1.0, serviceName='DEFAULT_GROUP@@mail-product', cluster='DEFAULT', metadata={preserved.register.source=SPRING_CLOUD}, scheduled=false, period=5000, stopped=false} to beat map.
2022-08-15 17:15:58 |INFO  |main |NamingProxy.java:230 |com.alibaba.nacos.client.naming |[REGISTER-SERVICE] public registering service DEFAULT_GROUP@@mail-product with instance: Instance{instanceId='null', ip='192.168.31.115', port=8009, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={preserved.register.source=SPRING_CLOUD}}
2022-08-15 17:15:58 |INFO  |main |NacosServiceRegistry.java:75 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |nacos registry, DEFAULT_GROUP mail-product 192.168.31.115:8009 register finished
2022-08-15 17:15:59 |INFO  |main |StartupInfoLogger.java:61 |com.junbin.mail.mailproduct.MailProductApplication |Started MailProductApplication in 6.308 seconds (JVM running for 7.34)
2022-08-15 17:15:59 |INFO  |main |ClientWorker.java:239 |com.alibaba.nacos.client.config.impl.ClientWorker |[fixed-192.168.56.10_8848] [subscribe] mail-product+DEFAULT_GROUP
2022-08-15 17:15:59 |INFO  |main |CacheData.java:93 |com.alibaba.nacos.client.config.impl.CacheData |[fixed-192.168.56.10_8848] [add-listener] ok, tenant=, dataId=mail-product, group=DEFAULT_GROUP, cnt=1
2022-08-15 17:15:59 |INFO  |main |ClientWorker.java:239 |com.alibaba.nacos.client.config.impl.ClientWorker |[fixed-192.168.56.10_8848] [subscribe] mail-product-dev.yaml+DEFAULT_GROUP
2022-08-15 17:15:59 |INFO  |main |CacheData.java:93 |com.alibaba.nacos.client.config.impl.CacheData |[fixed-192.168.56.10_8848] [add-listener] ok, tenant=, dataId=mail-product-dev.yaml, group=DEFAULT_GROUP, cnt=1
2022-08-15 17:15:59 |INFO  |main |ClientWorker.java:239 |com.alibaba.nacos.client.config.impl.ClientWorker |[fixed-192.168.56.10_8848] [subscribe] all-service.yaml+DEFAULT_GROUP
2022-08-15 17:15:59 |INFO  |main |CacheData.java:93 |com.alibaba.nacos.client.config.impl.CacheData |[fixed-192.168.56.10_8848] [add-listener] ok, tenant=, dataId=all-service.yaml, group=DEFAULT_GROUP, cnt=1
2022-08-15 17:15:59 |INFO  |main |ClientWorker.java:239 |com.alibaba.nacos.client.config.impl.ClientWorker |[fixed-192.168.56.10_8848] [subscribe] mail-product.yaml+DEFAULT_GROUP
2022-08-15 17:15:59 |INFO  |main |CacheData.java:93 |com.alibaba.nacos.client.config.impl.CacheData |[fixed-192.168.56.10_8848] [add-listener] ok, tenant=, dataId=mail-product.yaml, group=DEFAULT_GROUP, cnt=1
2022-08-15 17:15:59 |INFO  |com.alibaba.nacos.naming.push.receiver |PushReceiver.java:86 |com.alibaba.nacos.client.naming |received push data: {"type":"dom","data":"{\"hosts\":[{\"ip\":\"192.168.31.115\",\"port\":8009,\"valid\":true,\"healthy\":true,\"marked\":false,\"instanceId\":\"192.168.31.115#8009#DEFAULT#DEFAULT_GROUP@@mail-product\",\"metadata\":{\"preserved.register.source\":\"SPRING_CLOUD\"},\"enabled\":true,\"weight\":1.0,\"clusterName\":\"DEFAULT\",\"serviceName\":\"DEFAULT_GROUP@@mail-product\",\"ephemeral\":true}],\"dom\":\"DEFAULT_GROUP@@mail-product\",\"name\":\"DEFAULT_GROUP@@mail-product\",\"cacheMillis\":10000,\"lastRefTime\":1660319578588,\"checksum\":\"dac5ce178e3623459a3bcec82402ae01\",\"useSpecifiedURL\":false,\"clusters\":\"DEFAULT\",\"env\":\"\",\"metadata\":{}}","lastRefTime":32975762294565} from /192.168.56.10
2022-08-15 17:16:06 |INFO  |http-nio-8009-exec-1 |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-08-15 17:16:06 |INFO  |http-nio-8009-exec-1 |FrameworkServlet.java:525 |org.springframework.web.servlet.DispatcherServlet |Initializing Servlet 'dispatcherServlet'
2022-08-15 17:16:06 |INFO  |http-nio-8009-exec-1 |FrameworkServlet.java:547 |org.springframework.web.servlet.DispatcherServlet |Completed initialization in 1 ms
2022-08-15 17:16:06 |INFO  |http-nio-8009-exec-1 |HikariDataSource.java:110 |com.zaxxer.hikari.HikariDataSource |HikariPool-1 - Starting...
2022-08-15 17:16:07 |INFO  |http-nio-8009-exec-1 |HikariDataSource.java:123 |com.zaxxer.hikari.HikariDataSource |HikariPool-1 - Start completed.
2022-08-15 17:21:17 |INFO  |background-preinit |Version.java:21 |org.hibernate.validator.internal.util.Version |HV000001: Hibernate Validator 6.2.3.Final
2022-08-15 17:21:18 |INFO  |main |LocalConfigInfoProcessor.java:212 |com.alibaba.nacos.client.config.impl.LocalConfigInfoProcessor |LOCAL_SNAPSHOT_PATH:C:\Users\su\nacos\config
2022-08-15 17:21:18 |INFO  |main |Limiter.java:54 |com.alibaba.nacos.client.config.impl.Limiter |limitTime:5.0
2022-08-15 17:21:18 |INFO  |main |JvmUtil.java:49 |com.alibaba.nacos.client.config.utils.JvmUtil |isMultiInstance:false
2022-08-15 17:21:19 |INFO  |main |PropertySourceBootstrapConfiguration.java:109 |org.springframework.cloud.bootstrap.config.PropertySourceBootstrapConfiguration |Located property source: [BootstrapPropertySource@628164202 {name='bootstrapProperties-mail-product-dev.yaml,DEFAULT_GROUP', properties={spring.application.name=mail-product, spring.cloud.nacos.discovery.server-addr=192.168.56.10:8848, spring.datasource.driver-class-name=com.mysql.cj.jdbc.Driver, spring.datasource.password=root, spring.datasource.username=root, spring.datasource.url=jdbc:mysql://192.168.56.10:3306/mall_pms?useUnicode=true&characterEncoding=UTF-8&&useSSL=false&serverTimezone=Asia/Shanghai, server.port=8009}}, BootstrapPropertySource@1962826086 {name='bootstrapProperties-mail-product.yaml,DEFAULT_GROUP', properties={}}, BootstrapPropertySource@1340634558 {name='bootstrapProperties-mail-product,DEFAULT_GROUP', properties={}}, BootstrapPropertySource@1736150547 {name='bootstrapProperties-all-service.yaml,DEFAULT_GROUP', properties={mybatis-plus.mapper-locations=classpath:/mapper/**/*.xml, mybatis-plus.global-config.db-config.id-type=auto, management.endpoints.web.exposure.include=*, management.endpoint.health.show-details=always}}]
2022-08-15 17:21:19 |INFO  |main |SpringApplication.java:640 |com.junbin.mail.mailproduct.MailProductApplication |The following 1 profile is active: "dev"
2022-08-15 17:21:19 |INFO  |main |GenericScope.java:283 |org.springframework.cloud.context.scope.GenericScope |BeanFactory id=523353cf-c179-3ddd-b52e-e892752a7ed9
